DISLOCATION,0.5242,-0.7846,0
DISLOCATIONS,0.5242,-0.7846,0
DISLODGE,2.7399,-0.9031,0
DISLODGED,2.7399,-0.8894,0
DISLODGEMENT,-2.0000,-1.0000,1
DISLODGEMENTS,-2.0000,-1.0000,1
DISLODGES,2.7399,-0.9031,1
DISLODGING,2.7399,-0.9031,0
DISLODGMENT,-2.0000,-1.0000,1
DISLODGMENTS,-2.0000,-1.0000,1
DISLOIGN,2.9153,-1.0000,1
DISLOIGNED,2.9153,-1.0000,1
DISLOIGNING,2.9153,-1.0000,1
DISLOIGNS,2.9153,-1.0000,1
DISLOYAL,2.6273,-0.7077,0
DISLOYALLY,2.6273,-0.7077,1
DISLOYALTIES,-2.0000,-1.0000,1
DISLOYALTY,-2.0000,-0.8386,0
DISLUSTRE,1.6991,-1.0000,1
DISLUSTRED,1.6991,-1.0000,1
DISLUSTRES,1.6991,-1.0000,1
DISLUSTRING,1.6991,-1.0000,1
DISMAL,2.2375,-0.7122,0
DISMALER,3.0753,-1.0000,1
DISMALEST,2.2375,-0.7122,1
DISMALITIES,-2.0000,-1.0000,1
DISMALITY,-2.0000,-1.0000,1
DISMALLER,2.2375,-0.7122,1
DISMALLEST,2.2375,-0.7122,1
DISMALLY,2.2375,-0.7122,0
DISMALNESS,-2.0000,-1.0000,1
DISMALNESSES,-2.0000,-1.0000,1
DISMALS,2.2375,-0.7122,1
DISMAN,2.3098,-0.9908,0
DISMANNED,2.3098,-0.9908,1
DISMANNING,2.3098,-0.9908,1
DISMANS,2.3515,-1.0000,1
DISMANTLE,1.6991,-0.7212,0
DISMANTLED,1.6991,-0.7212,0
DISMANTLEMENT,-2.0000,-0.9682,0
DISMANTLEMENTS,-2.0000,-1.0000,1
DISMANTLER,1.6991,-0.7212,0
DISMANTLERS,0.6998,-0.9654,0
DISMANTLES,1.6991,-0.7212,0
DISMANTLING,1.6991,-0.7212,0
DISMANTLINGS,-2.0000,-1.0000,1
DISMASK,1.7160,-1.0000,1
DISMASKED,1.7160,-1.0000,1
DISMASKING,1.7160,-1.0000,1
DISMASKS,1.7160,-1.0000,1
DISMAST,2.2471,-1.0000,1
DISMASTED,2.2471,-0.9914,0
DISMASTING,2.2471,-1.0000,1
DISMASTMENT,-2.0000,-1.0000,1
DISMASTMENTS,-2.0000,-1.0000,1
DISMASTS,2.2471,-1.0000,1
DISMAY,2.5338,-0.7781,0
DISMAYD,2.2294,-1.0000,1
DISMAYED,2.6317,-0.8447,0
DISMAYEDNESS,-2.0000,-1.0000,1
DISMAYEDNESSES,-2.0000,-1.0000,1
DISMAYFUL,1.3012,-1.0000,1
DISMAYFULLY,1.3012,-1.0000,1
DISMAYING,2.5338,-0.7781,0
DISMAYINGLY,1.0004,-0.9861,1
DISMAYL,2.2145,-1.0000,1
DISMAYLED,2.2145,-1.0000,1
DISMAYLING,2.2145,-1.0000,1
DISMAYLS,2.2145,-1.0000,1
DISMAYS,2.5338,-0.7781,1
DISME,2.5867,-1.0000,1
DISMEMBER,1.0004,-0.8827,0
DISMEMBERED,1.0004,-0.7986,0
DISMEMBERER,1.0004,-0.8827,1
DISMEMBERERS,-2.0000,-1.0000,1
DISMEMBERING,1.0004,-0.8827,0
DISMEMBERMENT,-2.0000,-0.8697,0
DISMEMBERMENTS,-2.0000,-0.9914,0
DISMEMBERS,1.0004,-0.8827,1
DISMES,2.5867,-1.0000,1
DISMISS,1.3102,-0.1891,0
DISMISSAL,-2.0000,-0.4073,0
DISMISSALS,-2.0000,-0.9141,0
DISMISSED,1.3102,0.1206,0
DISMISSES,1.3102,-0.1891,0
DISMISSIBLE,-2.0000,-0.9914,0
DISMISSING,1.3102,-0.1891,0
DISMISSION,-2.0000,-1.0000,1
DISMISSIONS,-2.0000,-1.0000,1
DISMISSIVE,-2.0000,-0.8386,0
DISMISSIVELY,-2.0000,-0.9830,0
DISMISSORY,-2.0000,-1.0000,1
DISMODED,2.2488,-1.0000,1
DISMOUNT,2.9487,-0.6144,0
DISMOUNTABLE,-2.0000,-1.0000,1
DISMOUNTED,2.9487,-0.6144,0
DISMOUNTING,2.9487,-0.6144,0
DISMOUNTS,2.9487,-0.6144,0
DISMUTATION,-2.0000,-1.0000,1
DISMUTATIONS,-2.0000,-1.0000,1
DISNATURALISE,-2.0000,-1.0000,1
DISNATURALISED,-2.0000,-1.0000,1
DISNATURALISES,-2.0000,-1.0000,1
DISNATURALISING,-2.0000,-1.0000,1
DISNATURALIZE,-2.0000,-1.0000,1
DISNATURALIZED,-2.0000,-1.0000,1
DISNATURALIZES,-2.0000,-1.0000,1
DISNATURALIZING,-2.0000,-1.0000,1
DISNATURE,1.9085,-1.0000,1
DISNATURED,1.9085,-1.0000,1
DISNATURES,1.9085,-1.0000,1
DISNATURING,1.9085,-1.0000,1
DISNEST,2.5723,-1.0000,1
DISNESTED,2.5723,-1.0000,1
DISNESTING,2.5723,-1.0000,1
DISNESTS,2.5723,-1.0000,1
DISOBEDIENCE,-2.0000,-0.7545,0
DISOBEDIENCES,-2.0000,-1.0000,1
DISOBEDIENT,0.5242,-0.9117,0
DISOBEDIENTLY,0.5242,-0.9117,1
DISOBEY,2.7601,-0.5768,0
DISOBEYED,2.7601,-0.5560,0
DISOBEYER,2.7601,-0.5768,1
DISOBEYERS,1.6022,-1.0000,1
DISOBEYING,2.7601,-0.5768,0
DISOBEYS,2.7601,-0.5768,0
DISOBLIGATION,-2.0000,-1.0000,1
DISOBLIGATIONS,-2.0000,-1.0000,1
DISOBLIGATORY,-2.0000,-1.0000,1
DISOBLIGE,1.4773,-1.0000,1
DISOBLIGED,1.4773,-1.0000,1
DISOBLIGEMENT,-2.0000,-1.0000,1
DISOBLIGEMENTS,-2.0000,-1.0000,1
DISOBLIGES,1.4773,-1.0000,1
DISOBLIGING,1.4773,-1.0000,1
DISOBLIGINGLY,-2.0000,-1.0000,1
DISOBLIGINGNESS,-2.0000,-1.0000,1
DISODIUM,2.4801,-0.9221,0
DISOMIC,2.2323,-1.0000,1
DISOMIES,2.6221,-1.0000,1
DISOMY,2.6221,-1.0000,1
DISOPERATION,-2.0000,-1.0000,1
DISOPERATIONS,-2.0000,-1.0000,1
DISORBED,2.5416,-1.0000,1
DISORDER,2.8832,0.1283,0
DISORDERED,2.8832,0.1283,0
DISORDEREDLY,-2.0000,-1.0000,1
DISORDEREDNESS,-2.0000,-1.0000,1
DISORDERING,2.8832,0.1283,0
DISORDERLIES,1.3012,-0.6289,1
DISORDERLINESS,-2.0000,-1.0000,1
DISORDERLY,2.8832,0.1283,0
DISORDERS,2.8832,0.2690,0
DISORDINATE,0.6998,-1.0000,1
DISORDINATELY,0.6998,-1.0000,1
DISORGANIC,1.0004,-1.0000,1
DISORGANISATION,-2.0000,-0.9870,0
DISORGANISE,-2.0000,-1.0000,1
DISORGANISED,-2.0000,-0.9666,0
DISORGANISER,-2.0000,-1.0000,1
DISORGANISERS,-2.0000,-1.0000,1
DISORGANISES,-2.0000,-1.0000,1
DISORGANISING,-2.0000,-1.0000,1
DISORGANIZATION,-2.0000,-0.9496,0
DISORGANIZE,-2.0000,-0.9830,0
DISORGANIZED,-2.0000,-0.6904,0
DISORGANIZER,1.0004,-1.0000,1
DISORGANIZERS,1.0004,-1.0000,1
DISORGANIZES,-2.0000,-1.0000,1
DISORGANIZING,-2.0000,-1.0000,1
DISORIENT,2.1809,-0.9666,0
DISORIENTATE,-2.0000,-0.9830,0
DISORIENTATED,-2.0000,-0.9666,0
DISORIENTATES,-2.0000,-0.9914,0
DISORIENTATING,-2.0000,-0.9935,0
DISORIENTATION,-2.0000,-0.8041,0
DISORIENTATIONS,-2.0000,-1.0000,1
DISORIENTED,2.1809,-0.6536,0
DISORIENTING,2.1809,-0.9136,0
DISORIENTS,2.1809,-0.9666,0
DISOWN,2.7792,-0.8508,0
DISOWNED,2.7792,-0.8508,0
DISOWNER,3.1087,-1.0000,1
DISOWNERS,3.1087,-1.0000,1
DISOWNING,2.7792,-0.8508,0
DISOWNMENT,1.0004,-1.0000,1
DISOWNMENTS,1.0004,-1.0000,1
DISOWNS,2.7792,-0.8508,0
DISPACE,2.6421,-1.0000,1
DISPACED,2.6421,-1.0000,1
DISPACES,2.6421,-1.0000,1
DISPACING,2.6421,-1.0000,1
DISPARAGE,1.9583,-0.7305,0
DISPARAGED,1.9583,-0.7305,0
DISPARAGEMENT,-2.0000,-0.9778,0
DISPARAGEMENTS,-2.0000,-1.0000,1
DISPARAGER,1.9583,-0.7305,1
DISPARAGERS,1.3012,-1.0000,1
DISPARAGES,1.9583,-0.7305,0
DISPARAGING,1.9583,-0.7305,0
DISPARAGINGLY,-2.0000,-0.9830,0
DISPARATE,1.7842,-0.6427,0
DISPARATELY,1.7842,-0.6427,1
DISPARATENESS,-2.0000,-1.0000,1
DISPARATENESSES,-2.0000,-1.0000,1
DISPARATES,1.7842,-0.6427,1
DISPARITIES,0.6998,-0.6451,0
DISPARITY,0.6998,-0.6822,0
DISPARK,2.2689,-1.0000,1
DISPARKED,2.2689,-1.0000,1
DISPARKING,2.2689,-1.0000,1
DISPARKS,2.2689,-1.0000,1
DISPART,2.8624,-1.0000,1
DISPARTED,2.8624,-1.0000,1
DISPARTING,2.8624,-1.0000,1
DISPARTS,2.8624,-1.0000,1
DISPASSION,-2.0000,-0.9747,0
DISPASSIONATE,-2.0000,-0.9431,0
DISPASSIONATELY,-2.0000,-0.9586,0
DISPASSIONS,-2.0000,-1.0000,1
DISPATCH,2.3831,-0.1046,0
DISPATCHED,2.3831,0.1039,0
DISPATCHER,2.3831,-0.1046,0
DISPATCHERS,1.0973,-0.6073,0
DISPATCHES,2.3831,-0.1046,0
DISPATCHFUL,-2.0000,-1.0000,1
DISPATCHING,2.3831,-0.1046,0
DISPATHIES,2.3597,-1.0000,1
DISPATHY,2.3597,-1.0000,1
DISPAUPER,1.3012,-1.0000,1
DISPAUPERED,1.3012,-1.0000,1
DISPAUPERING,1.3012,-1.0000,1
DISPAUPERISE,-2.0000,-1.0000,1
DISPAUPERISED,-2.0000,-1.0000,1
DISPAUPERISES,-2.0000,-1.0000,1
DISPAUPERISING,-2.0000,-1.0000,1
DISPAUPERIZE,-2.0000,-1.0000,1
DISPAUPERIZED,-2.0000,-1.0000,1
DISPAUPERIZES,-2.0000,-1.0000,1
DISPAUPERIZING,-2.0000,-1.0000,1
DISPAUPERS,1.3012,-1.0000,1
DISPEACE,3.0151,-1.0000,1
DISPEACES,3.0151,-1.0000,1
DISPEL,2.0458,-0.8309,0
DISPELLED,2.0458,-0.8309,0
DISPELLER,2.0458,-0.8309,1
DISPELLERS,1.3012,-1.0000,1
DISPELLING,2.0458,-0.8309,0
DISPELS,2.0458,-0.8309,0
DISPENCE,2.9269,-1.0000,1
DISPENCED,2.9269,-1.0000,1
DISPENCES,2.9269,-1.0000,1
DISPENCING,2.9269,-1.0000,1
DISPEND,2.4856,-1.0000,1
DISPENDED,2.4856,-1.0000,1
DISPENDING,2.4856,-1.0000,1
DISPENDS,2.4856,-1.0000,1
DISPENSABILITY,-2.0000,-1.0000,1
DISPENSABLE,-2.0000,-0.9281,0
DISPENSABLENESS,-2.0000,-1.0000,1
DISPENSABLY,-2.0000,-1.0000,1
DISPENSARIES,1.0004,-0.8508,0
DISPENSARY,1.0004,-0.8508,0
DISPENSATION,-2.0000,-0.8593,0
DISPENSATIONAL,-2.0000,-0.9823,0
DISPENSATIONS,-2.0000,-0.9703,0
DISPENSATIVE,-2.0000,-1.0000,1
DISPENSATIVELY,-2.0000,-1.0000,1
DISPENSATOR,-2.0000,-1.0000,1
DISPENSATORIES,-2.0000,-1.0000,1
DISPENSATORILY,-2.0000,-1.0000,1
DISPENSATORS,-2.0000,-1.0000,1
DISPENSATORY,-2.0000,-0.9930,0
DISPENSE,2.6008,-0.6289,0
DISPENSED,2.6008,-0.6289,0
DISPENSER,2.6008,-0.5026,0
DISPENSERS,1.7660,-0.5026,0
DISPENSES,2.6008,-0.6289,0
DISPENSING,2.6008,-0.5402,0
DISPEOPLE,-2.0000,-1.0000,1
DISPEOPLED,-2.0000,-1.0000,1
DISPEOPLES,-2.0000,-1.0000,1
DISPEOPLING,-2.0000,-1.0000,1
DISPERMOUS,1.0004,-1.0000,1
DISPERSAL,1.4773,-0.7278,0
DISPERSALS,1.4773,-0.7278,1
DISPERSANT,0.5242,-0.9700,0
DISPERSANTS,0.5242,-0.9700,0
DISPERSE,2.3938,-0.5560,0
DISPERSED,2.3938,-0.5560,0
DISPERSEDLY,1.4525,-0.5749,1
DISPERSEDNESS,-2.0000,-1.0000,1
DISPERSEDNESSES,-2.0000,-1.0000,1
DISPERSER,2.3938,-0.5560,0
DISPERSERS,1.7161,-0.9911,0
DISPERSES,2.3938,-0.5560,0
DISPERSIBLE,-2.0000,-0.9775,0
DISPERSING,2.3938,-0.5560,0
DISPERSION,-2.0000,-0.4236,0
DISPERSIONS,-2.0000,-0.9327,0
DISPERSIVE,-2.0000,-0.9143,0
DISPERSIVELY,-2.0000,-1.0000,1
DISPERSIVENESS,-2.0000,-1.0000,1
DISPERSOID,-2.0000,-1.0000,1
DISPERSOIDS,-2.0000,-1.0000,1
DISPIRIT,2.8174,-0.9747,0
DISPIRITED,2.8174,-0.9747,0
DISPIRITEDLY,-2.0000,-1.0000,1
DISPIRITEDNESS,-2.0000,-1.0000,1
DISPIRITING,2.8174,-0.9747,0
DISPIRITINGLY,-2.0000,-1.0000,1
DISPIRITMENT,-2.0000,-1.0000,1
DISPIRITMENTS,-2.0000,-1.0000,1
DISPIRITS,2.8174,-0.9747,1
DISPITEOUS,-2.0000,-1.0000,1
DISPITEOUSLY,-2.0000,-1.0000,1
DISPITEOUSNESS,-2.0000,-1.0000,1
DISPLACE,2.7279,-0.8271,0
DISPLACEABLE,-2.0000,-1.0000,1
DISPLACED,2.7279,-0.3901,0
DISPLACEMENT,-2.0000,-0.3518,0
DISPLACEMENTS,-2.0000,-0.8557,0
DISPLACER,2.7279,-0.8271,0
DISPLACERS,1.9269,-0.9893,1
DISPLACES,2.7279,-0.8271,0
DISPLACING,2.7279,-0.8271,0
DISPLANT,3.0120,-1.0000,1
DISPLANTATION,-2.0000,-1.0000,1
DISPLANTATIONS,-2.0000,-1.0000,1
DISPLANTED,3.0120,-1.0000,1
DISPLANTING,3.0120,-1.0000,1
DISPLANTS,3.0120,-1.0000,1
DISPLAY,2.3463,1.0308,0
DISPLAYABLE,-2.0000,-0.9383,0
DISPLAYED,2.3463,1.0308,0
DISPLAYER,2.3463,1.0308,0
DISPLAYERS,1.8604,-0.9718,0
DISPLAYING,2.3463,1.0308,0
DISPLAYS,2.3463,1.0308,0
DISPLE,1.9961,-1.0000,1
DISPLEASANCE,-2.0000,-1.0000,1
DISPLEASANCES,-2.0000,-1.0000,1
DISPLEASANT,1.0004,-1.0000,1
DISPLEASANTED,1.0004,-1.0000,1
DISPLEASANTING,1.0004,-1.0000,1
DISPLEASANTS,1.0004,-1.0000,1
DISPLEASE,1.3981,-0.8447,0
DISPLEASED,1.3981,-0.7545,0
DISPLEASEDLY,-2.0000,-1.0000,1
DISPLEASEDNESS,-2.0000,-1.0000,1
DISPLEASES,1.3981,-0.8447,0
DISPLEASING,1.3981,-0.8447,0
DISPLEASINGLY,-2.0000,-1.0000,1
DISPLEASINGNESS,-2.0000,-1.0000,1
DISPLEASURE,-2.0000,-0.7773,0
DISPLEASURED,-2.0000,-1.0000,1
DISPLEASURES,-2.0000,-1.0000,1
DISPLEASURING,-2.0000,-1.0000,1
DISPLED,2.2534,-1.0000,1
DISPLENISH,1.0004,-1.0000,1
DISPLENISHED,1.0004,-1.0000,1
DISPLENISHES,1.0004,-1.0000,1
DISPLENISHING,1.0004,-1.0000,1
DISPLENISHMENT,-2.0000,-1.0000,1
DISPLENISHMENTS,-2.0000,-1.0000,1
DISPLES,1.9961,-1.0000,1
DISPLING,2.5117,-1.0000,1
DISPLODE,2.5269,-1.0000,1
DISPLODED,2.5269,-1.0000,1
DISPLODES,2.5269,-1.0000,1
DISPLODING,2.5269,-1.0000,1
DISPLOSION,-2.0000,-1.0000,1
DISPLOSIONS,-2.0000,-1.0000,1
DISPLUME,2.2674,-1.0000,1
DISPLUMED,2.2674,-1.0000,1
DISPLUMES,2.2674,-1.0000,1
DISPLUMING,2.2674,-1.0000,1
DISPONDAIC,-2.0000,-1.0000,1
DISPONDEE,1.9031,-1.0000,1
DISPONDEES,1.9031,-1.0000,1
DISPONE,2.6578,-0.9901,0
DISPONED,2.7361,-1.0000,1
DISPONEE,3.1297,-1.0000,1
DISPONEES,3.1297,-1.0000,1
DISPONER,2.9311,-1.0000,1
DISPONERS,2.9311,-1.0000,1
DISPONES,2.6578,-0.9901,1
DISPONGE,2.6693,-1.0000,1
DISPONGED,2.6693,-1.0000,1
DISPONGES,2.6693,-1.0000,1
DISPONGING,2.6693,-1.0000,1
DISPONING,2.6578,-0.9901,1
DISPORT,2.6469,-1.0000,1
DISPORTED,2.6469,-1.0000,1
DISPORTING,2.6469,-1.0000,1
DISPORTMENT,1.0004,-1.0000,1
DISPORTMENTS,1.0004,-1.0000,1
DISPORTS,2.6469,-1.0000,1
DISPOSABILITIES,-2.0000,-1.0000,1
DISPOSABILITY,-2.0000,-1.0000,1
DISPOSABLE,-2.0000,-0.3231,0
DISPOSABLENESS,-2.0000,-1.0000,1
DISPOSABLES,-2.0000,-0.8288,0
DISPOSAL,2.3664,0.1036,0
DISPOSALS,2.3664,0.1036,0
DISPOSE,2.4121,-0.3830,0
DISPOSED,2.4121,-0.3830,0
DISPOSEDLY,2.2382,-0.4031,1
DISPOSER,2.5083,-0.9467,0
DISPOSERS,2.5083,-0.9467,0
DISPOSES,2.4121,-0.3830,0
DISPOSING,2.4121,-0.3830,0
DISPOSINGLY,-2.0000,-1.0000,1
DISPOSINGS,-2.0000,-1.0000,1
DISPOSITION,-2.0000,-0.1728,0
DISPOSITIONAL,-2.0000,-0.9572,0
DISPOSITIONED,-2.0000,-1.0000,1
DISPOSITIONS,-2.0000,-0.7437,0
DISPOSITIVE,-2.0000,-0.9269,0
DISPOSITIVELY,-2.0000,-1.0000,1
DISPOSITIVES,-2.0000,-1.0000,1
DISPOSITOR,-2.0000,-1.0000,1
DISPOSITORS,-2.0000,-1.0000,1
DISPOSSESS,-2.0000,-0.9666,0
DISPOSSESSED,-2.0000,-0.9208,0
DISPOSSESSES,-2.0000,-0.9914,0
DISPOSSESSING,-2.0000,-0.9914,0
DISPOSSESSION,-2.0000,-0.9647,0
DISPOSSESSIONS,-2.0000,-1.0000,1
DISPOSSESSOR,-2.0000,-1.0000,1
DISPOSSESSORS,-2.0000,-1.0000,1
DISPOSSESSORY,-2.0000,-1.0000,1
DISPOST,2.2133,-1.0000,1
DISPOSTED,2.2133,-1.0000,1
DISPOSTING,2.2133,-1.0000,1
DISPOSTS,2.2133,-1.0000,1
DISPOSURE,1.0004,-1.0000,1
DISPOSURES,1.0004,-1.0000,1
DISPRAD,2.6406,-1.0000,1
DISPRAISE,0.5242,-1.0000,1
DISPRAISED,0.5242,-1.0000,1
DISPRAISER,1.0004,-1.0000,1
DISPRAISERS,1.0004,-1.0000,1
DISPRAISES,0.5242,-1.0000,1
DISPRAISING,0.5242,-1.0000,1
DISPRAISINGLY,-2.0000,-1.0000,1
DISPREAD,2.7963,-1.0000,1
DISPREADED,2.7963,-1.0000,1
DISPREADING,2.7963,-1.0000,1
DISPREADS,2.7963,-1.0000,1
DISPRED,2.4566,-1.0000,1
DISPREDDEN,1.4773,-1.0000,1
DISPREDDING,2.4566,-1.0000,1
DISPREDS,2.4566,-1.0000,1
DISPRINCED,-2.0000,-1.0000,1
DISPRISON,1.0004,-1.0000,1
DISPRISONED,1.0004,-1.0000,1
DISPRISONING,1.0004,-1.0000,1
DISPRISONS,1.0004,-1.0000,1
DISPRIVACIED,-2.0000,-1.0000,1
DISPRIVILEGE,-2.0000,-1.0000,1
DISPRIVILEGED,-2.0000,-1.0000,1
DISPRIVILEGES,-2.0000,-1.0000,1
DISPRIVILEGING,-2.0000,-1.0000,1
DISPRIZE,2.7327,-1.0000,1
DISPRIZED,2.7327,-1.0000,1
DISPRIZES,2.7327,-1.0000,1
DISPRIZING,2.7327,-1.0000,1
DISPROFESS,-2.0000,-1.0000,1
DISPROFESSED,-2.0000,-1.0000,1
DISPROFESSES,-2.0000,-1.0000,1
DISPROFESSING,-2.0000,-1.0000,1
DISPROFIT,1.4773,-1.0000,1
DISPROFITED,1.4773,-1.0000,1
DISPROFITING,1.4773,-1.0000,1
DISPROFITS,1.4773,-1.0000,1
DISPROOF,2.5441,-0.9899,0
DISPROOFS,2.5441,-0.9899,1
DISPROOVE,1.3012,-1.0000,1
DISPROOVED,1.3012,-1.0000,1
DISPROOVES,1.3012,-1.0000,1
DISPROOVING,1.3012,-1.0000,1
DISPROPERTIED,-2.0000,-1.0000,1
DISPROPERTIES,-2.0000,-1.0000,1
DISPROPERTY,-2.0000,-1.0000,1
DISPROPERTYING,-2.0000,-1.0000,1
DISPROPORTION,-2.0000,-0.9775,0
DISPROPORTIONAL,-2.0000,-0.9888,0
DISPROPORTIONED,-2.0000,-1.0000,1
DISPROPORTIONS,-2.0000,-1.0000,1
DISPROPRIATE,-2.0000,-1.0000,1
DISPROPRIATED,-2.0000,-1.0000,1
DISPROPRIATES,-2.0000,-1.0000,1
DISPROPRIATING,-2.0000,-1.0000,1
DISPROVABLE,-2.0000,-1.0000,1
DISPROVAL,1.3012,-1.0000,1
DISPROVALS,1.3012,-1.0000,1
DISPROVE,2.8866,-0.7932,0
DISPROVED,2.8866,-0.7932,0
DISPROVEN,1.9252,-0.9747,0
DISPROVER,2.8866,-0.7932,1
DISPROVERS,1.9853,-1.0000,1
DISPROVES,2.8866,-0.7932,0
DISPROVIDE,1.0004,-1.0000,1
DISPROVIDED,1.0004,-1.0000,1
DISPROVIDES,1.1253,-1.0000,1
DISPROVIDING,1.0004,-1.0000,1
DISPROVING,2.8866,-0.7932,0
DISPUNGE,2.7700,-1.0000,1
DISPUNGED,2.7700,-1.0000,1
DISPUNGES,2.7700,-1.0000,1
DISPUNGING,2.7700,-1.0000,1
DISPURSE,2.3394,-1.0000,1
DISPURSED,2.3394,-1.0000,1
DISPURSES,2.3394,-1.0000,1
DISPURSING,2.3394,-1.0000,1
DISPURVEY,1.4773,-1.0000,1
DISPURVEYANCE,-2.0000,-1.0000,1
DISPURVEYANCES,-2.0000,-1.0000,1
DISPURVEYED,1.4773,-1.0000,1
DISPURVEYING,1.4773,-1.0000,1
DISPURVEYS,1.4773,-1.0000,1
DISPUTABILITIES,-2.0000,-1.0000,1
DISPUTABILITY,-2.0000,-1.0000,1
DISPUTABLE,-2.0000,-0.9817,0
DISPUTABLENESS,-2.0000,-1.0000,1
DISPUTABLY,-2.0000,-1.0000,1
DISPUTANT,1.6022,-0.9917,0
DISPUTANTS,1.6022,-0.9767,0
DISPUTATION,-2.0000,-0.9561,0
DISPUTATIONS,-2.0000,-0.9794,0
DISPUTATIOUS,-2.0000,-0.9914,0
DISPUTATIOUSLY,-2.0000,-1.0000,1
DISPUTATIVE,-2.0000,-1.0000,1
DISPUTATIVELY,-2.0000,-1.0000,1
DISPUTATIVENESS,-2.0000,-1.0000,1
DISPUTE,2.8121,0.0851,0
DISPUTED,2.8121,0.0851,0
DISPUTER,2.8324,-1.0000,1
DISPUTERS,2.8324,-1.0000,1
DISPUTES,2.8121,0.0851,0
DISPUTING,2.8121,0.0851,0
DISQUALIFIABLE,-2.0000,-1.0000,1
DISQUALIFIED,-2.0000,-0.5735,0
DISQUALIFIER,-2.0000,-1.0000,1
DISQUALIFIERS,-2.0000,-1.0000,1
DISQUALIFIES,1.0004,-0.7825,0
DISQUALIFY,1.0004,-0.7825,0
DISQUALIFYING,1.0004,-0.7825,0
DISQUANTITIED,-2.0000,-1.0000,1
DISQUANTITIES,-2.0000,-1.0000,1
DISQUANTITY,-2.0000,-1.0000,1
DISQUANTITYING,-2.0000,-1.0000,1
DISQUIET,3.0558,-0.9539,0
DISQUIETED,3.0558,-0.9539,0
DISQUIETEDLY,1.1764,-0.9892,1
DISQUIETEDNESS,-2.0000,-1.0000,1
DISQUIETEN,1.9031,-1.0000,1
DISQUIETENED,1.9031,-1.0000,1
DISQUIETENING,1.9031,-1.0000,1
DISQUIETENS,1.9031,-1.0000,1
DISQUIETFUL,-2.0000,-1.0000,1
DISQUIETING,3.0558,-0.9508,0
DISQUIETINGLY,1.3012,-0.9508,1
DISQUIETIVE,-2.0000,-1.0000,1
DISQUIETLY,3.0558,-0.9539,1
DISQUIETNESS,-2.0000,-1.0000,1
DISQUIETNESSES,-2.0000,-1.0000,1
DISQUIETOUS,-2.0000,-1.0000,1
DISQUIETS,3.0558,-0.9539,1
DISQUIETUDE,1.0973,-0.9938,0
DISQUIETUDES,1.0973,-0.9938,1
DISQUISITION,-2.0000,-0.9921,0
DISQUISITIONAL,-2.0000,-1.0000,1
DISQUISITIONARY,-2.0000,-1.0000,1
DISQUISITIONS,-2.0000,-1.0000,1
DISQUISITIVE,-2.0000,-1.0000,1
DISQUISITORY,-2.0000,-1.0000,1
DISRANK,2.5788,-1.0000,1
DISRANKED,2.5788,-1.0000,1
DISRANKING,2.5788,-1.0000,1
DISRANKS,2.5788,-1.0000,1
DISRATE,3.1874,-1.0000,1
DISRATED,3.3265,-1.0000,1
DISRATES,3.1874,-1.0000,1
DISRATING,3.1874,-1.0000,1
DISREGARD,1.0004,-0.3458,0
DISREGARDED,1.0004,-0.3458,0
DISREGARDER,1.0004,-0.3458,1
DISREGARDERS,-2.0000,-1.0000,1
DISREGARDFUL,-2.0000,-1.0000,1
DISREGARDFULLY,-2.0000,-1.0000,1
DISREGARDING,1.0004,-0.3458,0
DISREGARDS,1.0004,-0.3458,0
DISRELATED,-2.0000,-1.0000,1
DISRELATION,1.0004,-1.0000,1
DISRELATIONS,1.0004,-1.0000,1
DISRELISH,1.3012,-1.0000,1
DISRELISHED,1.3012,-1.0000,1
DISRELISHES,1.3012,-1.0000,1
DISRELISHING,1.3012,-1.0000,1
DISREMEMBER,-2.0000,-0.9914,0
DISREMEMBERED,-2.0000,-1.0000,1
DISREMEMBERING,-2.0000,-1.0000,1
DISREMEMBERS,-2.0000,-1.0000,1
DISREPAIR,1.8130,-0.9215,0
DISREPAIRS,1.8130,-0.9215,1
DISREPUTABILITY,-2.0000,-1.0000,1
DISREPUTABLE,-2.0000,-0.9355,0
DISREPUTABLY,-2.0000,-1.0000,1
DISREPUTATION,-2.0000,-0.9914,0
DISREPUTATIONS,-2.0000,-1.0000,1
DISREPUTE,1.8130,-0.9431,0
DISREPUTES,1.8130,-0.9431,1
DISRESPECT,0.6998,-0.2048,0
DISRESPECTABLE,-2.0000,-1.0000,1
DISRESPECTED,0.6998,-0.2048,0
DISRESPECTFUL,-2.0000,-0.5143,0
DISRESPECTFULLY,-2.0000,-0.9281,0
DISRESPECTING,0.6998,-0.2048,0
DISRESPECTS,0.6998,-0.2048,0
DISROBE,2.8748,-0.8962,0
DISROBED,2.8748,-0.8962,0
DISROBEMENT,-2.0000,-0.9914,0
DISROBEMENTS,0.3032,-1.0000,1
DISROBER,2.9538,-1.0000,1
DISROBERS,2.9538,-1.0000,1
DISROBES,2.8748,-0.8962,1
DISROBING,2.8748,-0.8962,0
DISROOT,2.8476,-1.0000,1
DISROOTED,2.8476,-1.0000,1
DISROOTING,2.8476,-1.0000,1
DISROOTS,2.8476,-1.0000,1
DISRUPT,2.7233,-0.6260,0
DISRUPTED,2.7233,-0.6260,0
DISRUPTER,2.7233,-0.6260,0
DISRUPTERS,1.7660,-0.9801,0
DISRUPTING,2.7233,-0.6260,0
DISRUPTION,-2.0000,-0.4463,0
